#Insert size (bp)	insert size
582.0	13932.0
583.0	13180.0
584.0	12617.0
585.0	12090.0
586.0	11506.0
587.0	10960.0
588.0	10494.0
589.0	9971.0
590.0	9574.0
591.0	9017.0
592.0	8600.0
593.0	8401.0
594.0	7941.0
595.0	7620.0
596.0	7324.0
597.0	7030.0
598.0	6751.0
599.0	6361.0
600.0	6304.0
601.0	6030.0
602.0	5618.0
603.0	5555.0
604.0	5365.0
605.0	5137.0
606.0	5111.0
607.0	5009.0
608.0	4853.0
609.0	4782.0
610.0	4500.0
611.0	4530.0
612.0	4299.0
613.0	4169.0
614.0	4089.0
615.0	4060.0
616.0	3969.0
617.0	3964.0
618.0	3898.0
619.0	3833.0
620.0	3795.0
621.0	3805.0
622.0	3687.0
623.0	3647.0
624.0	3502.0
625.0	3634.0
626.0	3566.0
627.0	3466.0
628.0	3360.0
629.0	3378.0
630.0	3397.0
631.0	3371.0
632.0	3282.0
633.0	3270.0
634.0	3193.0
635.0	3109.0
636.0	3022.0
637.0	3162.0
638.0	3124.0
639.0	3040.0
640.0	2975.0
641.0	2813.0
642.0	2709.0
643.0	2562.0
644.0	2609.0
645.0	2555.0
646.0	2515.0
647.0	2503.0
648.0	2505.0
649.0	2390.0
650.0	2416.0
651.0	2434.0
652.0	2434.0
653.0	2387.0
654.0	2271.0
655.0	2339.0
656.0	2230.0
657.0	2228.0
658.0	2133.0
659.0	2257.0
660.0	2117.0
661.0	2195.0
662.0	2151.0
663.0	2123.0
664.0	2131.0
665.0	2188.0
666.0	2200.0
667.0	2018.0
668.0	2071.0
669.0	2015.0
670.0	2047.0
671.0	2031.0
672.0	1994.0
673.0	1988.0
674.0	1990.0
675.0	1970.0
676.0	1963.0
677.0	1958.0
678.0	2003.0
679.0	1902.0
680.0	1826.0
681.0	1901.0
682.0	1888.0
683.0	1808.0
684.0	1831.0
685.0	1852.0
686.0	1766.0
687.0	1822.0
688.0	1834.0
689.0	1752.0
690.0	1827.0
691.0	1775.0
692.0	1703.0
693.0	1735.0
694.0	1766.0
695.0	1726.0
696.0	1669.0
697.0	1703.0
698.0	1686.0
699.0	1667.0
700.0	1629.0
701.0	1586.0
702.0	1559.0
703.0	1637.0
704.0	1617.0
705.0	1604.0
706.0	1618.0
707.0	1637.0
708.0	1601.0
709.0	1563.0
710.0	1528.0
711.0	1509.0
712.0	1522.0
713.0	1564.0
714.0	1517.0
715.0	1509.0
716.0	1416.0
717.0	1382.0
718.0	1363.0
719.0	1393.0
720.0	1309.0
721.0	1304.0
722.0	1296.0
723.0	1264.0
724.0	1289.0
725.0	1353.0
726.0	1260.0
727.0	1250.0
728.0	1245.0
729.0	1238.0
730.0	1238.0
731.0	1260.0
732.0	1274.0
733.0	1276.0
734.0	1196.0
735.0	1275.0
736.0	1221.0
737.0	1180.0
738.0	1182.0
739.0	1198.0
740.0	1243.0
741.0	1156.0
742.0	1150.0
743.0	1121.0
744.0	1144.0
745.0	1168.0
746.0	1126.0
747.0	1191.0
748.0	1150.0
749.0	1148.0
750.0	1090.0
751.0	1084.0
752.0	1085.0
753.0	1096.0
754.0	1193.0
755.0	1079.0
756.0	1082.0
757.0	1075.0
758.0	1072.0
759.0	1051.0
760.0	1141.0
761.0	1052.0
762.0	1073.0
763.0	1097.0
764.0	1077.0
765.0	1080.0
766.0	1114.0
767.0	1038.0
768.0	1081.0
769.0	1097.0
770.0	1054.0
771.0	1095.0
772.0	1025.0
773.0	1031.0
774.0	1025.0
775.0	1034.0
776.0	1069.0
777.0	1069.0
778.0	954.0
779.0	976.0
780.0	942.0
781.0	946.0
782.0	922.0
783.0	936.0
784.0	942.0
785.0	901.0
786.0	948.0
787.0	958.0
788.0	938.0
789.0	935.0
790.0	891.0
791.0	910.0
792.0	938.0
793.0	943.0
794.0	881.0
795.0	910.0
796.0	900.0
797.0	898.0
798.0	869.0
799.0	888.0
800.0	920.0
801.0	856.0
802.0	878.0
803.0	900.0
804.0	897.0
805.0	889.0
806.0	879.0
807.0	819.0
808.0	839.0
809.0	870.0
810.0	926.0
811.0	822.0
812.0	863.0
813.0	872.0
814.0	832.0
815.0	868.0
816.0	888.0
817.0	814.0
818.0	844.0
819.0	883.0
820.0	881.0
821.0	763.0
822.0	851.0
823.0	875.0
824.0	846.0
825.0	861.0
826.0	852.0
827.0	853.0
828.0	841.0
829.0	852.0
830.0	884.0
831.0	865.0
832.0	880.0
833.0	846.0
834.0	849.0
835.0	777.0
836.0	734.0
837.0	735.0
838.0	773.0
839.0	730.0
840.0	684.0
841.0	738.0
842.0	738.0
843.0	749.0
844.0	750.0
845.0	708.0
846.0	719.0
847.0	736.0
848.0	669.0
849.0	692.0
850.0	744.0
851.0	727.0
852.0	678.0
853.0	720.0
854.0	680.0
855.0	712.0
856.0	690.0
857.0	718.0
858.0	704.0
859.0	676.0
860.0	691.0
861.0	743.0
862.0	676.0
863.0	655.0
864.0	744.0
865.0	719.0
866.0	692.0
867.0	697.0
868.0	726.0
869.0	690.0
870.0	677.0
871.0	652.0
872.0	699.0
873.0	673.0
874.0	726.0
875.0	651.0
876.0	664.0
877.0	693.0
878.0	672.0
879.0	687.0
880.0	704.0
881.0	663.0
882.0	637.0
883.0	689.0
884.0	645.0
885.0	690.0
886.0	655.0
887.0	565.0
888.0	591.0
889.0	600.0
890.0	594.0
891.0	559.0
892.0	590.0
893.0	581.0
894.0	657.0
895.0	633.0
896.0	594.0
897.0	572.0
898.0	559.0
899.0	584.0
900.0	560.0
901.0	584.0
902.0	578.0
903.0	554.0
904.0	586.0
905.0	544.0
906.0	598.0
907.0	555.0
908.0	562.0
909.0	552.0
910.0	590.0
911.0	535.0
912.0	563.0
913.0	572.0
914.0	570.0
915.0	505.0
916.0	544.0
917.0	575.0
918.0	544.0
919.0	530.0
920.0	551.0
921.0	551.0
922.0	529.0
923.0	523.0
924.0	522.0
925.0	540.0
926.0	512.0
927.0	535.0
928.0	545.0
929.0	521.0
930.0	540.0
931.0	571.0
932.0	479.0
933.0	504.0
934.0	540.0
935.0	452.0
936.0	493.0
937.0	487.0
938.0	458.0
939.0	450.0
940.0	451.0
941.0	474.0
942.0	447.0
943.0	474.0
944.0	482.0
945.0	463.0
946.0	460.0
947.0	460.0
948.0	492.0
949.0	480.0
950.0	496.0
951.0	454.0
952.0	433.0
953.0	457.0
954.0	449.0
955.0	446.0
956.0	446.0
957.0	423.0
958.0	433.0
959.0	416.0
960.0	419.0
961.0	394.0
962.0	460.0
963.0	467.0
964.0	422.0
965.0	452.0
966.0	432.0
967.0	415.0
968.0	439.0
969.0	456.0
970.0	434.0
971.0	409.0
972.0	415.0
973.0	416.0
974.0	406.0
975.0	382.0
976.0	431.0
977.0	394.0
978.0	406.0
979.0	401.0
980.0	372.0
981.0	388.0
982.0	415.0
983.0	388.0
984.0	370.0
985.0	354.0
986.0	399.0
987.0	380.0
988.0	400.0
989.0	387.0
990.0	382.0
991.0	387.0
992.0	410.0
993.0	351.0
994.0	397.0
995.0	399.0
996.0	414.0
997.0	364.0
998.0	405.0
999.0	358.0
1000.0	374.0
