#Insert size (bp)	insert size
531.0	102401.0
532.0	100683.0
533.0	98992.0
534.0	97563.0
535.0	96438.0
536.0	94417.0
537.0	92883.0
538.0	90461.0
539.0	88984.0
540.0	86778.0
541.0	85477.0
542.0	83037.0
543.0	80972.0
544.0	79733.0
545.0	77017.0
546.0	75241.0
547.0	73111.0
548.0	71635.0
549.0	68643.0
550.0	67824.0
551.0	65152.0
552.0	63160.0
553.0	61543.0
554.0	59457.0
555.0	57675.0
556.0	55469.0
557.0	53391.0
558.0	51928.0
559.0	49804.0
560.0	48295.0
561.0	46458.0
562.0	44522.0
563.0	43008.0
564.0	41295.0
565.0	39242.0
566.0	36461.0
567.0	34483.0
568.0	32970.0
569.0	31681.0
570.0	30250.0
571.0	29080.0
572.0	27540.0
573.0	26054.0
574.0	25077.0
575.0	23612.0
576.0	22271.0
577.0	21127.0
578.0	20002.0
579.0	19108.0
580.0	18034.0
581.0	17122.0
582.0	15968.0
583.0	15202.0
584.0	14414.0
585.0	13641.0
586.0	12853.0
587.0	12175.0
588.0	11769.0
589.0	10762.0
590.0	10320.0
591.0	9813.0
592.0	9436.0
593.0	8871.0
594.0	8537.0
595.0	8086.0
596.0	7695.0
597.0	7533.0
598.0	7176.0
599.0	6929.0
600.0	6702.0
601.0	6669.0
602.0	6172.0
603.0	5905.0
604.0	5951.0
605.0	5838.0
606.0	5479.0
607.0	5438.0
608.0	5247.0
609.0	5272.0
610.0	5073.0
611.0	4904.0
612.0	4898.0
613.0	4858.0
614.0	4693.0
615.0	4903.0
616.0	4713.0
617.0	4588.0
618.0	4555.0
619.0	4508.0
620.0	4466.0
621.0	4467.0
622.0	4300.0
623.0	4244.0
624.0	4359.0
625.0	4250.0
626.0	4173.0
627.0	4220.0
628.0	4191.0
629.0	4206.0
630.0	4210.0
631.0	4056.0
632.0	4064.0
633.0	4101.0
634.0	4027.0
635.0	3905.0
636.0	3914.0
637.0	3889.0
638.0	3848.0
639.0	3878.0
640.0	3772.0
641.0	3784.0
642.0	3793.0
643.0	3714.0
644.0	3715.0
645.0	3697.0
646.0	3662.0
647.0	3678.0
648.0	3548.0
649.0	3579.0
650.0	3604.0
651.0	3596.0
652.0	3420.0
653.0	3405.0
654.0	3459.0
655.0	3351.0
656.0	3421.0
657.0	3546.0
658.0	3226.0
659.0	3036.0
660.0	2934.0
661.0	2844.0
662.0	2938.0
663.0	2959.0
664.0	2879.0
665.0	2796.0
666.0	2796.0
667.0	2789.0
668.0	2719.0
669.0	2706.0
670.0	2707.0
671.0	2609.0
672.0	2638.0
673.0	2698.0
674.0	2567.0
675.0	2510.0
676.0	2591.0
677.0	2456.0
678.0	2368.0
679.0	2466.0
680.0	2536.0
681.0	2460.0
682.0	2349.0
683.0	2323.0
684.0	2392.0
685.0	2360.0
686.0	2239.0
687.0	2271.0
688.0	2316.0
689.0	2223.0
690.0	2168.0
691.0	2105.0
692.0	2195.0
693.0	2092.0
694.0	2160.0
695.0	2146.0
696.0	2075.0
697.0	2111.0
698.0	2075.0
699.0	2054.0
700.0	2069.0
701.0	1956.0
702.0	1926.0
703.0	1950.0
704.0	1979.0
705.0	1917.0
706.0	1951.0
707.0	1909.0
708.0	1840.0
709.0	1856.0
710.0	1822.0
711.0	1863.0
712.0	1821.0
713.0	1773.0
714.0	1807.0
715.0	1791.0
716.0	1751.0
717.0	1685.0
718.0	1691.0
719.0	1773.0
720.0	1689.0
721.0	1689.0
722.0	1661.0
723.0	1663.0
724.0	1713.0
725.0	1624.0
726.0	1592.0
727.0	1610.0
728.0	1528.0
729.0	1540.0
730.0	1601.0
731.0	1604.0
732.0	1383.0
733.0	1368.0
734.0	1428.0
735.0	1293.0
736.0	1327.0
737.0	1298.0
738.0	1324.0
739.0	1340.0
740.0	1254.0
741.0	1278.0
742.0	1300.0
743.0	1282.0
744.0	1270.0
745.0	1276.0
746.0	1303.0
747.0	1308.0
748.0	1297.0
749.0	1244.0
750.0	1242.0
751.0	1214.0
752.0	1302.0
753.0	1243.0
754.0	1221.0
755.0	1175.0
756.0	1143.0
757.0	1165.0
758.0	1153.0
759.0	1093.0
760.0	1171.0
761.0	1135.0
