#Position (bp)	insert size
1.82854132E8	413.2540162540163
1.83343298E8	682.8074343794206
1.83845386E8	410.8116936590722
1.842297535E8	469.8942297042862
1.848263935E8	433.8603096253085
1.85210761E8	385.7469484423392
1.85649503E8	416.92686172036815
1.861815255E8	418.2982271913027
1.86565893E8	463.30312803972765
1.871516995E8	402.3889429087373
1.87536067E8	453.42936729009153
1.87955708E8	487.5855220523768
1.88487033E8	408.87852596314906
1.888714005E8	425.99803622081606
1.89437117E8	460.6422619379025
1.898214845E8	881.5221427908273
1.90261913E8	415.5201053490615
1.907655555E8	418.95245497630333
1.91149923E8	425.22676623992413
1.917006725E8	416.63684694587135
1.9208504E8	417.7811696298781
1.92568118E8	417.971156040345
1.93014003E8	416.7660543256398
1.933983705E8	402.11832013076827
1.939421735E8	436.39954887218045
1.94326541E8	435.6518768650856
1.948700135E8	401.37792722883256
1.95254381E8	405.0985401459854
1.95643058E8	424.3944040010041
1.96173218E8	410.10813958324667
1.965575855E8	400.73491783095125
1.970859405E8	411.4545581007141
1.97470308E8	395.23528339712044
1.97949263E8	409.6204637401123
1.98379719E8	400.8617538688283
1.987640865E8	515.5924323531568
1.99284827E8	395.47003015371035
1.996691945E8	492.3048503611971
2.001689555E8	500.6219222597175
2.00553323E8	946.7847960530887
2.01024203E8	477.5784545156096
2.0143258E8	398.87230320699706
2.018169475E8	417.53531046246115
2.023091665E8	406.29957254808835
2.02693534E8	442.6569558101473
2.03168465E8	409.8720092662975
2.035528325E8	599.9223317916048
2.04022535E8	405.71863289659024
2.044069025E8	449.365593645485
2.048603755E8	414.13624908284686
2.05244743E8	402.1182795698925
2.05636613E8	454.09709305415316
2.060816995E8	400.7775259453656
2.06466067E8	424.4024052643522
2.069158215E8	394.17751821440964
2.07300189E8	487.2161126179642
2.07743072E8	453.1570748787933
2.081274395E8	453.82856181948125
2.08563085E8	408.410535315632
2.089474525E8	474.18383349822284
2.09377998E8	404.2737848041529
2.097623655E8	429.3174193548387
2.101865875E8	468.1135978297728
2.10570955E8	399.9081419624217
2.10991954E8	415.097900390625
2.113763215E8	397.04734576757534
2.117807295E8	418.5693249813014
2.12165097E8	683.0155440414508
2.12555228E8	410.57347789209723
2.12951007E8	391.5704467353952
2.133353745E8	425.02651224232744
2.137362725E8	400.21311475409834
2.1412064E8	405.554276559765
2.145168735E8	388.6243611584327
2.14901241E8	413.79357630563356
2.15295174E8	417.612634589502
2.156795415E8	456.2540244606846
2.160708055E8	415.01664321890826
2.16455173E8	475.60998113880817
2.16845987E8	381.6955736224029
2.172303545E8	415.439702308627
2.176193275E8	413.6498078266946
2.18003695E8	452.49436866037075
2.183870575E8	418.542513368984
2.18771425E8	433.67582376897445
2.191437085E8	439.2340143274078
2.19528076E8	429.03447243022464
2.19895419E8	412.0181664554288
2.202797865E8	426.82130460801915
2.20645687E8	407.49245901639347
2.21025053E8	418.92276043112804
2.21390679E8	409.39170506912444
2.217493495E8	402.9767991150178
2.22133717E8	366.99117468046256
2.22491112E8	419.9917174937621
2.228754795E8	494.5893095768374
2.232300165E8	414.89628595214435
2.23614384E8	583.7313432835821
2.239617555E8	424.7478605837348
2.24346123E8	413.3342947037231
2.2468963E8	410.24533967221316
2.250739975E8	629.8290381125227
2.254154375E8	472.54317374033036
2.25799805E8	689.9405037535957
2.261404185E8	410.69912132777137
2.26524786E8	417.8721750489876
2.2685767E8	418.2240924327794
2.272420375E8	416.78017822498435
2.275674865E8	400.9915032679739
2.27901798E8	423.6634872067065
2.282642395E8	481.83665143603133
2.28575658E8	419.6188010095382
2.289600255E8	495.39859715011596
2.29270193E8	453.04911724762337
2.296545605E8	436.03604273470825
2.299644725E8	456.3432006514346
2.3034884E8	407.7253121452894
2.30655893E8	385.3359511343805
2.309973965E8	417.13857593085356
2.313463715E8	400.70910436713547
2.31650276E8	394.4097995545657
2.320346435E8	456.17445482866043
2.32330417E8	410.11748363704857
2.327147845E8	389.5556785288609
2.33008396E8	381.7507385524372
2.333832675E8	433.5535077739856
2.336859445E8	378.52252252252254
2.33975938E8	408.07680872150644
2.343603055E8	424.46890430651916
2.346438945E8	417.68687307208955
2.35028262E8	434.76697750959954
2.353116695E8	416.5664074184864
2.35668032E8	416.75384906016814
2.359736405E8	401.327430293896
2.36248209E8	415.3472495885394
2.366325765E8	418.392212840916
2.36905892E8	429.66142545621483
2.372902595E8	410.1619905322711
2.375596255E8	411.55661375661373
2.378457775E8	400.54775384941
2.38209635E8	424.5929871802377
2.384723095E8	392.5150964495387
2.38856677E8	408.1087962962963
2.391161115E8	401.27926475330537
2.394117615E8	413.12588706151416
2.39756603E8	418.54186817366735
2.40012063E8	415.4765027322404
2.403964305E8	401.92119363000444
2.40651522E8	396.3060227889311
2.40935513E8	436.43953316434306
2.41282414E8	389.2849423631124
2.415260005E8	381.6718437463231
2.41910368E8	418.75753228120516
2.42153892E8	374.1111111111111
2.423992835E8	442.0099447513812
2.427812845E8	423.49787535410763
2.430194555E8	415.3621198365865
2.43354977E8	433.29976125583653
2.436401495E8	400.42714061272585
2.43875304E8	432.75819312654494
2.442596715E8	415.63435043200747
2.44494215E8	414.093226886428
2.447631205E8	416.1307005056207
2.451110035E8	375.14461945148145
2.45340206E8	377.30395091290035
2.45672164E8	422.3944534592123
2.45942791E8	428.8149872988992
2.46158155E8	405.06335011648
2.46536439E8	417.01894224496965
2.46757852E8	418.7414383561644
2.469695205E8	396.8246153846154
2.47353888E8	397.95721962453763
2.47564574E8	404.6197368421053
2.47805319E8	403.24771698889344
2.48157783E8	447.1024169428502
2.48365893E8	404.82463186077644
2.486381075E8	413.04380527891914
2.489579875E8	406.62225415725726
2.49165224E8	415.33601841196776
2.49467076E8	468.97883318436664
2.4975636E8	419.46263190023546
2.499626485E8	417.3937650148053
2.502879155E8	398.44410537023396
2.5054851E8	384.3236044205157
2.507484705E8	443.9105927112535
2.510885645E8	417.8954485089943
2.51332072E8	406.5698500394633
2.51527848E8	392.68104596935376
2.51873065E8	404.83182900839915
2.5210593E8	411.5656010656011
2.5229909E8	410.67357762777243
2.52643082E8	413.45253411306044
2.5287344E8	422.67309044872695
2.53058026E8	412.3890346083789
2.5338655E8	413.9914598345343
2.53626707E8	382.1967535661584
2.53810996E8	359.96300358994813
2.541215335E8	407.14732383519447
2.543774555E8	392.44745024875624
2.545591305E8	391.6035818839332
2.54848343E8	426.7256840492933
2.551248655E8	518.1758447641351
2.553049575E8	428.22028930698684
2.555674465E8	395.7417670254716
2.55866877E8	422.760448082723
2.560427725E8	401.90525289118017
2.562705875E8	408.3136113805367
2.56600938E8	409.8537726777358
2.56774153E8	407.61564059900167
2.569624935E8	424.6149568769859
2.57304699E8	422.6892832036458
2.57500726E8	416.247461928934
2.576711905E8	401.42967266227237
2.57986484E8	412.1054337867362
2.582258865E8	416.538698685705
2.583930965E8	418.7515911525616
2.586566015E8	410.83743915579834
2.58942833E8	557.8918995844481
2.5910475E8	401.7816518298714
2.593058495E8	415.2052815146985
2.59625725E8	476.68470458310327
2.59808993E8	404.43357664233577
2.59968316E8	404.4815872390705
2.60263454E8	408.02055988985774
2.60511936E8	423.15647279549717
2.60669987E8	411.71885989265223
2.60895678E8	401.5433179447209
2.61207803E8	403.6726622602666
2.613664795E8	429.5396600566572
2.61520696E8	409.75285430627946
2.61824593E8	416.04497036981473
2.62058165E8	444.60587480393554
2.622109925E8	406.20287995437695
2.624361765E8	418.09610983981696
2.627407855E8	402.2224643423138
2.62899969E8	418.5730724971231
2.63050826E8	406.11254295532643
2.633441895E8	423.9892232271152
2.635851015E8	412.0068159688413
2.63733667E8	413.59231411862993
2.639380475E8	429.53810775295665
2.64231582E8	408.8656896690555
2.64411569E8	423.51800740491416
2.645558915E8	417.93059066881176
2.648102425E8	402.9968497923727
2.65083559E8	407.69948964274994
2.65224529E8	406.6090458488228
2.653750005E8	395.7881738061078
2.65651351E8	402.0682933769652
2.65885247E8	433.5063205110779
2.66021552E8	407.674381227901
2.66196816E8	419.4037655734957
2.664682985E8	408.23298810237094
2.66677402E8	395.0077952175287
2.668104465E8	384.42172701949863
2.670024795E8	403.5120560555059
2.672676815E8	398.38071464232223
2.67460016E8	453.89392831016823
2.67590504E8	370.4541900390957
2.67790844E8	406.29240402940377
2.680494615E8	400.7405889332327
2.68233489E8	417.59748911094033
2.683623315E8	413.72009275678624
2.685626535E8	409.9657688373679
2.688141505E8	415.5816936811996
2.68998196E8	411.86609722396685
2.691212125E8	408.837166991553
2.69305491E8	396.17348277095505
2.69544969E8	417.3346437611072
2.69745058E8	411.50994116453643
2.698635095E8	398.99234068627453
2.700194335E8	398.76200472316975
2.7025476E8	443.407991678946
2.704832035E8	410.21342975206613
2.706000615E8	420.22052067381316
2.707192135E8	405.47300861614207
2.70946674E8	409.79005604253484
2.711728175E8	417.9882765623558
2.713243835E8	401.0895880361174
2.714361945E8	355.9556007275061
2.71620605E8	417.0660211267606
2.718435565E8	421.557661505606
2.720435135E8	405.4929797191888
2.721547675E8	336.0810936978993
2.722872195E8	394.536397209684
2.725064275E8	372.12266522988506
2.727249785E8	429.6010138476756
2.72867561E8	233.5675961132235
2.729767215E8	402.49336087341396
2.731596875E8	398.09193408499567
2.733731465E8	396.2453322888106
2.73574548E8	381.99573324905185
2.736806165E8	366.29036073329394
2.737972355E8	407.60858564561016
2.74008185E8	377.0516643550624
2.7421821E8	410.9947428946936
2.74380672E8	454.26223241590213
2.744841805E8	418.1439186546734
2.746317545E8	396.80762743628185
2.74835029E8	403.9513235615839
2.750368585E8	407.52767354596625
2.751721665E8	387.10287769784173
2.752717585E8	431.5266200915442
2.754346305E8	418.28331563242807
2.75629477E8	418.4186704384724
2.75822252E8	425.53760270965313
2.75947145E8	381.3501742160279
2.760430425E8	393.9494365790234
2.762057895E8	402.46557514693535
2.763968555E8	417.2162892554282
2.76587426E8	410.38803834597223
2.767135505E8	466.3630991464215
2.76808458E8	399.30183220829315
2.76967139E8	416.99092872570196
2.77156076E8	411.84293381037565
2.773432765E8	400.13525437749894
2.774748495E8	810.4013690105787
2.775673295E8	381.665243381725
2.77713495E8	409.1861814345992
2.77897569E8	410.11682352941176
2.780813245E8	394.84245166598106
2.78227624E8	387.6785185185185
2.78318713E8	378.96149119213436
2.78445831E8	416.0423520923521
2.78624475E8	394.59804546420224
2.78799759E8	416.15838391502274
2.7896884E8	419.4861638632664
2.79055951E8	395.85593220338984
2.791480645E8	417.55405532114395
2.793219045E8	438.31093836757356
2.794951505E8	451.6686264902825
2.796670295E8	414.678762541806
2.797860375E8	533.1208365608056
2.798713395E8	412.73155142359093
2.80007599E8	410.089072639732
2.801762495E8	403.0384430176565
2.8034403E8	411.5940941349213
2.80507948E8	410.8105005357416
2.805915035E8	418.0485436893204
2.80677891E8	414.3877181055971
2.80844071E8	394.3163903234575
2.810100155E8	380.1983575489577
2.81175222E8	410.17452830188677
2.813072575E8	409.2056200572102
2.81389511E8	404.70186953062847
2.81503931E8	393.11396062849917
2.816671245E8	397.38218303435696
2.81829173E8	436.257242529956
2.819906385E8	419.7608877023194
2.820985375E8	393.0464316423044
2.821788915E8	390.4161290322581
2.823119855E8	409.4675699048717
2.82471554E8	410.52454954954953
2.8263049E8	409.2100344318741
2.827887405E8	416.37030180635026
2.82881078E8	395.5187436676798
2.829592085E8	403.4258301351577
2.831008305E8	420.4268065496617
2.832545715E8	416.1078410078193
2.8340819E8	416.39202485758676
2.8356106E8	402.6981958079066
2.83650187E8	406.78748280605225
2.837259075E8	388.71431028551774
2.838639935E8	414.6119077872572
2.84014566E8	432.10385923489895
2.841642325E8	376.8664013644116
2.843131325E8	388.40021459227466
2.844097475E8	408.45720984759674
2.844837785E8	408.29401913875597
2.84609444E8	412.9139997365995
2.847568575E8	395.6533923303835
2.84903889E8	412.265991902834
2.850507725E8	398.2814371257485
2.85162443E8	391.3955250811981
2.85235427E8	372.67952353942144
2.8534268E8	397.42985893416926
2.85486983E8	406.2545573770492
2.85630282E8	396.9569892473118
2.85773144E8	424.90923807468164
2.859069595E8	397.09702179920174
2.859767315E8	398.74152542372883
2.86052856E8	428.43007751937984
2.861903485E8	409.22840827980014
2.86326707E8	425.8463970112795
2.86461012E8	416.53771603941203
2.865942015E8	423.6723578992868
2.866994605E8	422.2510242085661
2.867650045E8	425.38881215469615
2.868562865E8	397.1335705045278
2.86985097E8	405.48291233283805
2.87113018E8	416.58422812885055
2.872400565E8	424.25954832281633
2.8736678E8	390.85994623655915
2.874684495E8	450.30911381772364
2.875308515E8	418.03981069042317
2.876171135E8	411.41637478108584
2.877417145E8	404.20021074815594
2.87865989E8	407.63439552420334
2.87989856E8	412.5105479452055
2.881135245E8	406.18709431080566
2.88225463E8	371.0544884359075
2.882869705E8	398.3884476534296
2.883595355E8	405.78803479495826
2.884818635E8	412.9104625550661
2.88604014E8	409.36432740599975
2.88725668E8	405.43307285102094
2.88845977E8	413.2670807453416
2.889652565E8	402.97731848074085
2.890345995E8	417.1688888888889
2.89094055E8	383.47097650941566
2.892031115E8	405.9592882178485
2.893211245E8	389.4653591441671
2.8943711E8	402.17881627056676
2.89550763E8	413.5540411286466
2.896633655E8	411.78379953379954
2.897663725E8	403.34212840809147
2.898226395E8	404.5182849936948
2.89887659E8	404.7518342128974
2.899984115E8	406.4733155436958
2.901089365E8	399.90750371471023
2.90218437E8	408.4737873591377
2.903262345E8	416.8954954954955
2.9043256E8	402.15220949263505
2.905335855E8	341.1224371931851
2.905862925E8	330.61290322580646
2.906432345E8	408.2859569648924
2.907479405E8	410.1465157832043
2.90851896E8	405.93058709049626
2.90955247E8	407.80209858467543
2.91058116E8	418.4600594028451
2.91160204E8	406.7026106696935
2.912615545E8	396.3117705901967
2.91331315E8	400.239539748954
2.9138107E8	393.635900700191
2.91461273E8	410.9980611805256
2.91559725E8	408.6137339055794
2.91657178E8	406.9064200217628
2.917545145E8	382.2558589031167
2.91851644E8	280.29311359623307
2.91948596E8	392.93333333333334
2.920451375E8	373.51093685513825
2.9210626E8	416.31754705525196
2.921538905E8	412.243729903537
2.922360205E8	387.69287707802454
2.923310645E8	399.2472737989979
2.924255295E8	397.7362718542231
2.925187585E8	411.97811249705813
2.92610929E8	373.35933806146573
2.92702327E8	402.08706833210874
2.92792108E8	401.47027649769586
2.928622145E8	392.77597173144875
2.929062585E8	422.7354211663067
2.92967363E8	409.8569214876033
2.930529085E8	400.2918410041841
2.931380435E8	417.826068466936
2.9322235E8	389.88213399503724
2.93305647E8	424.36855036855036
2.93388439E8	401.11413267408324
2.93470965E8	410.6293333333333
2.935531875E8	415.0853940579968
2.936254925E8	413.79168213887857
2.936664795E8	386.45244956772336
2.9371692E8	400.67909967845657
2.937980535E8	399.83194978740636
2.938782955E8	415.23455684870186
2.93957456E8	417.23793103448276
2.940359865E8	354.1340579710145
2.94113718E8	399.66346153846155
2.94190606E8	426.8363304665103
2.94267212E8	407.1758241758242
2.9434356E8	437.57642857142855
2.94403587E8	402.33968657348584
2.944416325E8	419.07695490277206
2.944955125E8	392.198732718894
2.9457076E8	419.8815120711563
2.9464554E8	400.08210726150924
2.947198625E8	401.67465975372653
2.947938495E8	286.1190476190476
2.94867693E8	388.5762536261915
2.94941437E8	409.16021798365125
2.950150255E8	393.06447280053726
2.9508846E8	379.1277823577906
2.951596985E8	409.497619047619
2.951959055E8	410.95862068965516
2.9523318E8	297.65128205128207
2.953042615E8	407.60550458715596
2.95375117E8	395.35043352601156
2.95445692E8	404.64026646928204
2.95515887E8	392.10538641686185
2.955858525E8	409.90237899917963
2.956554665E8	411.95056153757093
2.957244435E8	384.5140781108084
2.957929165E8	402.1664490861619
2.958609135E8	393.65145228215766
2.959283655E8	384.4549356223176
2.95962472E8	493.94117647058823
2.959959795E8	413.2817827069213
2.960623185E8	405.0632790028763
2.961285905E8	408.5173801683132
2.961944545E8	413.12912565141863
2.96259386E8	383.61482024944974
2.963231915E8	410.9300962745919
2.963866495E8	408.1049589291147
2.964495135E8	391.0847772277228
2.96511883E8	402.65735414954804
2.96574108E8	403.3372206025267
2.966360135E8	404.95443870361674
2.966975155E8	391.928078817734
2.967299425E8	360.6904761904762
2.967605265E8	397.8542350623769
2.968197085E8	366.31382441977803
2.968803715E8	414.1972271914132
2.969406465E8	385.909963099631
2.970003935E8	379.0591362126246
2.97059853E8	414.805902685456
2.971191925E8	403.2131616595136
2.971783685E8	416.75422832980973
2.972373605E8	380.8813025210084
2.972962345E8	416.80677290836655
2.973550285E8	406.2307095773556
2.974136535E8	399.70756733646857
2.974716695E8	409.29761904761904
2.975006415E8	0.0
2.975297915E8	326.7892720306513
2.975874835E8	414.5708515651296
2.97644944E8	408.8581183611533
2.977022745E8	409.8957890259464
2.977593955E8	407.2660891089109
2.97816386E8	389.92437810945273
2.97873337E8	420.977723378213
2.97929694E8	412.4190836485918
2.979853355E8	372.9782114437287
2.98040566E8	392.5301689460982
2.980954345E8	427.9728014505893
2.98150189E8	407.29126984126987
2.982045775E8	389.15707317073173
2.98250394E8	405.03807184525635
2.98277297E8	390.3969804618117
2.98312184E8	410.2590163934426
2.983655255E8	412.1775700934579
2.98418571E8	396.4742413549753
2.98471025E8	392.7739761534474
2.985229515E8	413.7385257301808
2.98574718E8	411.56253298153035
2.98626245E8	407.3538361929427
2.986775555E8	409.77931449188213
2.987287515E8	381.6545981173063
2.9877965E8	411.32428157131557
2.98830158E8	406.8347406513872
2.98880377E8	396.9650832318311
2.9893041E8	414.9993710691824
2.989803155E8	408.8689581095596
2.9902156E8	411.5543259557344
2.99046443E8	398.8966861598441
2.990795815E8	404.4150168098618
2.991287095E8	397.2383465259455
2.991776335E8	408.1394262841895
2.99226409E8	401.8276343335659
2.992750675E8	386.9125
2.99323612E8	387.56475300400535
2.993721015E8	425.385195035461
2.99420364E8	399.3780617678381
2.994682855E8	397.30776992936427
2.995160355E8	409.59371015724605
2.99563736E8	385.7427117075428
2.99611366E8	337.28146453089244
2.99658856E8	410.36273569830615
2.99706222E8	400.84576802507837
2.99753043E8	403.48558951965066
2.997914265E8	396.688202247191
2.998145535E8	378.0232558139535
2.998454455E8	398.41834271922767
2.998912785E8	387.49590643274854
2.999369015E8	399.30029296875
2.99982407E8	379.06990881458967
3.000278035E8	354.28962131837307
3.00072936E8	411.0751445086705
3.001178095E8	378.6638433033351
