#Position (bp)	mapping quality
8.0332808E7	38.92978813770912
8.1101543E7	47.01684126920196
8.1870278E7	47.353389660206936
8.26063115E7	33.99308623336121
8.2990679E7	50.148685071057244
8.3407748E7	47.108586075448194
8.4176483E7	45.705643565022775
8.4945218E7	47.265283574851544
8.5713953E7	46.78742586398354
8.6362088E7	46.89396894465969
8.67464555E7	33.17474207019992
8.7251423E7	47.4932745458774
8.8020158E7	49.9864604130513
8.8788893E7	44.55153434480917
8.9557628E7	39.03666990950923
9.0098611E7	30.323286558142215
9.04829785E7	51.40983783798645
9.1095098E7	55.30123644763827
9.1863833E7	53.78806945642403
9.2632568E7	53.054726613699124
9.3401303E7	51.573018617287445
9.38242175E7	18.55250224342506
9.4208585E7	25.532337266833988
9.4938773E7	45.193720359723976
9.5707508E7	45.6137519297921
9.6476243E7	48.504122477184836
9.71220675E7	36.52106346107179
9.7506435E7	39.603108312657994
9.8013713E7	45.82827313035529
9.8782448E7	46.52268533238467
9.9551183E7	37.4588213302451
1.00269334E8	42.816127973237286
1.006537015E8	26.075569611072726
1.01088653E8	48.29531645235269
1.01857388E8	53.57230067600114
1.02626123E8	53.93462911463659
1.033545365E8	54.62812207011271
1.03738904E8	25.41495989336942
1.04163593E8	32.16159376659156
1.04932328E8	34.343870540146746
1.05701063E8	44.83754225950056
1.06347158E8	37.574978873060104
1.067315255E8	45.71059012266128
1.07238533E8	51.09913922132589
1.08007268E8	46.53366384701484
1.08776003E8	46.34530147975974
1.09309377E8	53.4663796043129
1.096937445E8	54.661510220889866
1.10313473E8	56.477307514074894
1.11082208E8	59.439571434476505
1.11850943E8	47.004284811460835
1.12235708E8	1.340559731087359
1.126200755E8	43.57679850530942
1.13388413E8	40.29411632747501
1.14157148E8	45.696994456929566
1.147696095E8	43.742599052298615
1.15153977E8	41.94891994787839
1.15694618E8	43.1863243781487
1.16463353E8	45.02181866994912
1.17232088E8	50.30276813275041
1.17668795E8	46.98451668847172
1.180531625E8	57.82198773651832
1.18769558E8	59.18830374202369
1.19538293E8	57.94476954558932
1.2014897E8	58.86774064107038
1.205333375E8	50.8229310392861
1.21075763E8	49.38414181378224
1.21844498E8	53.20381071072094
1.225916085E8	35.37753385873561
1.22975976E8	43.80102786425719
1.23381968E8	55.276775918786555
1.24150703E8	54.067907715931916
1.24919438E8	51.38639674578554
1.253769895E8	47.96905185163054
1.25761357E8	43.29604778409681
1.26456908E8	46.718227373092105
1.27225643E8	47.25018108144889
1.277254535E8	41.536297459180915
1.28109821E8	41.2794274630628
1.28763113E8	51.63967205114251
1.29531848E8	50.33530493251541
1.300272615E8	39.0592145892934
1.30411629E8	42.585645300003186
1.31069318E8	35.92937346531048
1.31838053E8	46.49628296884797
1.322676755E8	45.299430775289686
1.32652043E8	49.054734608855114
1.33375523E8	51.15551396343434
1.34030498E8	49.50971445361101
1.344148655E8	34.93832673048785
1.34912993E8	47.0369678682818
1.35681728E8	47.704245498781106
1.361569665E8	44.72165058139578
1.36541334E8	28.19146391716232
1.37219198E8	39.02815080841459
1.37895604E8	41.25206737818141
1.382799715E8	34.75787394101516
1.38756668E8	44.57121848721486
1.39525403E8	42.76736722261106
1.400102465E8	44.34239091935679
1.40394614E8	42.65747649748418
1.41062873E8	53.212491458389295
1.417121025E8	49.41862876611283
1.4209647E8	42.687567854436296
1.42600343E8	43.734308318933984
1.43369078E8	45.35372813823808
1.437831155E8	10.006933325192232
1.44167483E8	38.70414069718218
1.44906548E8	31.399499639093232
1.45465214E8	24.34605804254718
1.458495815E8	47.17133692271596
1.46444018E8	44.97402154974919
1.47106683E8	44.32080794582491
1.474910505E8	47.42216799454098
1.47981488E8	37.37128252875351
1.48737048E8	35.845873840425384
1.491214155E8	29.367754280762636
1.49518958E8	46.28169882127858
1.50287693E8	49.801602671201096
1.50728883E8	50.549637151784424
1.511132505E8	51.73055202909213
1.51825163E8	49.25566626302766
1.52332369E8	46.04317021764087
1.527167365E8	58.28124512617791
1.53362633E8	58.894235245561006
1.5389724E8	52.83662554839955
1.542816075E8	28.40792111312032
1.54900103E8	27.3536653299185
1.55461321E8	30.117047426436915
1.558456885E8	55.46281358075256
1.56437573E8	57.4856895224721
1.57018682E8	53.37130123257262
1.574030495E8	14.149603766192905
1.57975043E8	28.52660195955603
1.585640605E8	50.151124980473995
1.58948428E8	57.33101392105575
1.59512513E8	56.26418617165395
1.6009777E8	52.446232096347714
1.604821375E8	27.32459122824471
1.61049983E8	41.67523233548074
1.616289075E8	49.82373898606251
1.62013275E8	53.24808016498125
1.62587453E8	40.09031868451024
1.631586895E8	31.527740262773527
1.63543057E8	54.986879890306135
1.64124923E8	55.158091949161864
1.64685819E8	42.07941794733784
1.650701865E8	45.57520974286452
1.65662393E8	48.31680880013278
1.66204869E8	48.84320122850595
1.665892365E8	29.141693510679854
1.67199863E8	48.20702345714012
1.67707403E8	22.02929143918539
1.680917705E8	56.21556792456853
1.68737333E8	50.02732170433667
1.69197014E8	47.7933298181182
1.695813815E8	46.134109446272724
1.70274803E8	41.15271545780638
1.706842435E8	40.44323220305374
1.71068611E8	48.288128109249406
1.717757825E8	45.7894363263627
1.7216015E8	40.93044129939757
1.72581008E8	55.252925857643994
1.732448375E8	55.021670697958214
1.73629205E8	45.67661152761819
1.74118478E8	39.26862149180568
1.7470787E8	36.056983303694395
1.750922375E8	39.385896822140154
1.75655948E8	43.32401035857107
1.761671155E8	29.376064437219302
1.76551483E8	46.3632862775167
1.77193418E8	51.28479658524385
1.775981795E8	21.09934719734821
1.77982547E8	58.56441334375552
1.786433205E8	57.605512681789364
1.79027688E8	45.19832563245961
1.79499623E8	47.61132698473788
1.80059845E8	51.9759381947033
1.804442125E8	49.20091410936731
1.81037093E8	51.20475292562391
1.814629515E8	29.40376192469289
1.81847319E8	29.275534593756177
1.824697645E8	30.34322054633251
1.82854132E8	53.91694706751624
1.83343298E8	36.21521132161737
1.83845386E8	49.99664519718646
1.842297535E8	25.506773055243684
1.848263935E8	40.886411461970155
1.85210761E8	39.88597648815779
1.85649503E8	54.311819438437496
1.861815255E8	56.78755457248738
1.86565893E8	38.68154410441002
1.871516995E8	40.63419749948769
1.87536067E8	47.65679640799577
1.87955708E8	46.36232352987247
1.88487033E8	40.42249956644917
1.888714005E8	33.77285199915994
1.89437117E8	48.572970786899845
1.898214845E8	46.6679152554852
1.90261913E8	47.105997151414016
1.907655555E8	49.78226121300194
1.91149923E8	46.13884337073981
1.917006725E8	47.71336845580631
1.9208504E8	45.475386076984684
1.92568118E8	46.44912862975856
1.93014003E8	54.23420927315227
1.933983705E8	30.293236129559897
1.939421735E8	32.837964945403016
1.94326541E8	41.6660226400305
1.948700135E8	38.76308496845366
1.95254381E8	40.00110863049728
1.95643058E8	49.168801406050946
1.96173218E8	41.26085485233936
1.965575855E8	38.38084740213005
1.970859405E8	39.06108381861937
1.97470308E8	29.013889684082287
1.97949263E8	38.940975805310615
1.98379719E8	22.722834712256745
1.987640865E8	29.0559540133385
1.99284827E8	33.59625351872532
1.996691945E8	28.24558564901585
2.001689555E8	31.442574472610346
2.00553323E8	40.51121626668656
2.01024203E8	40.23700364584337
2.0143258E8	31.40813065804117
2.018169475E8	31.75197723050036
2.023091665E8	38.86620909679427
2.02693534E8	40.28335956752373
2.03168465E8	47.226396778285185
2.035528325E8	29.62273776721475
2.04022535E8	38.34339798030129
2.044069025E8	36.13496778767225
2.048603755E8	38.78713076838369
2.05244743E8	4.300220651146035
2.05636613E8	48.20424186479271
2.060816995E8	33.25411073427483
2.06466067E8	51.128475693136
2.069158215E8	32.98104283176889
2.07300189E8	48.048282540043616
2.07743072E8	41.554454381706165
2.081274395E8	41.82136125417013
2.08563085E8	36.309775306183354
2.089474525E8	31.40075364895446
2.09377998E8	50.226936471520034
2.097623655E8	32.531118166138086
2.101865875E8	24.024308022474102
2.10570955E8	34.440636123945836
2.10991954E8	47.60596699341748
2.113763215E8	24.345077102117422
2.117807295E8	43.0498679060995
2.12165097E8	40.32140540648419
2.12555228E8	40.15393226161833
2.12951007E8	39.27284444588686
2.133353745E8	27.185130725489756
2.137362725E8	39.37839121288503
2.1412064E8	31.58518732845003
2.145168735E8	30.21963980657465
2.14901241E8	57.791793151218336
2.15295174E8	58.07784257858971
2.156795415E8	42.88650846247292
2.160708055E8	8.371324246031751
2.16455173E8	43.09465208182216
2.16845987E8	17.01628135495446
2.172303545E8	56.575207911786
2.176193275E8	57.78557038114404
2.18003695E8	38.96612279294182
2.183870575E8	32.78287535385077
2.18771425E8	40.67018830700346
2.191437085E8	37.97204819552546
2.19528076E8	47.74856430728478
2.19895419E8	31.131160170990675
2.202797865E8	43.486699275393946
2.20645687E8	36.7852572647294
2.21025053E8	46.799961558572704
2.21390679E8	52.63860213366802
2.217493495E8	35.326930922188794
2.22133717E8	34.75651137757354
2.22491112E8	31.37506337331739
2.228754795E8	33.7464088542887
2.232300165E8	39.928308239377756
2.23614384E8	24.62944290069892
2.239617555E8	26.194938791180487
2.24346123E8	54.91334134170511
2.2468963E8	42.2035991251664
2.250739975E8	27.880237100941685
2.254154375E8	32.16321432537846
2.25799805E8	32.0216693926179
2.261404185E8	35.49718692426784
2.26524786E8	57.045338227777954
2.2685767E8	57.8763486502119
2.272420375E8	34.66512558041277
2.275674865E8	9.420697361667846
2.27901798E8	47.366014575563035
2.282642395E8	38.814291723128385
2.28575658E8	44.95435728312403
2.289600255E8	43.47630494225919
2.29270193E8	45.85779305354002
2.296545605E8	37.398693791203684
2.299644725E8	43.74506661258363
2.3034884E8	29.88910098923571
2.30655893E8	31.909126257422006
2.309973965E8	44.06238384976398
2.313463715E8	34.492365067182654
2.31650276E8	36.20913965574973
2.320346435E8	25.685191819937604
2.32330417E8	50.896126769741045
2.327147845E8	33.393291486612306
2.33008396E8	34.1882721490463
2.333832675E8	43.15161773472552
2.336859445E8	13.082898206751056
2.33975938E8	48.41894426369503
2.343603055E8	47.92356392413699
2.346438945E8	54.79261146574031
2.35028262E8	40.00868017296511
2.353116695E8	27.328193400668937
2.35668032E8	45.81403758299048
2.359736405E8	49.44966275630184
2.36248209E8	44.0030279663108
2.366325765E8	46.40242347755786
2.36905892E8	46.220924133080494
2.372902595E8	42.17112987472223
2.375596255E8	41.713941567529744
2.378457775E8	27.784875688258847
2.38209635E8	36.885269309998336
2.384723095E8	34.165442616375024
2.38856677E8	32.51013656561999
2.391161115E8	34.02633334937895
2.394117615E8	45.24978278895884
2.39756603E8	58.84656171414231
2.40012063E8	57.416081181228
2.403964305E8	24.956980053459468
2.40651522E8	20.753188769865083
2.40935513E8	38.26886482112738
2.41282414E8	25.787164836812163
2.415260005E8	25.52421617032324
2.41910368E8	56.58668954041329
2.42153892E8	27.017992177314213
2.423992835E8	34.348234188215244
2.427812845E8	49.97693993780209
2.430194555E8	38.20506617952008
2.43354977E8	49.507268598425185
2.436401495E8	33.986241991701725
2.43875304E8	48.17439585027497
2.442596715E8	48.63472095365886
2.44494215E8	42.72450453785648
2.447631205E8	49.2660703385313
2.451110035E8	29.26698904454405
2.45340206E8	32.59668098216253
2.45672164E8	53.99506070732487
2.45942791E8	25.562882474626146
2.46158155E8	36.85318803677145
2.46536439E8	52.77766191622946
2.46757852E8	25.2639050740471
2.469695205E8	28.803414457003697
2.47353888E8	40.434667346238804
2.47564574E8	46.6006387453134
2.47805319E8	22.41315396800739
2.48157783E8	48.376673263703466
2.48365893E8	47.758050614103496
2.486381075E8	44.31748149918142
2.489579875E8	31.19080251097386
2.49165224E8	31.333583162317307
2.49467076E8	38.98641107511459
2.4975636E8	45.50908592402312
2.499626485E8	42.56671789654611
2.502879155E8	40.35744090342895
2.5054851E8	29.2878752020739
2.507484705E8	37.61487958395734
2.510885645E8	46.253440511668266
2.51332072E8	33.88648369134528
2.51527848E8	19.8670784473119
2.51873065E8	33.45343622872108
2.5210593E8	54.08701780810029
2.5229909E8	47.50415328899163
2.52643082E8	24.89035638737665
2.5287344E8	52.84868941780375
2.53058026E8	56.67668298247289
2.5338655E8	28.327195159556293
2.53626707E8	33.54808242550125
2.53810996E8	34.25231146860222
2.541215335E8	29.794040569888644
2.543774555E8	24.447587754822308
2.545591305E8	33.680960320451916
2.54848343E8	47.46005645349869
2.551248655E8	40.58289946613258
2.553049575E8	46.012645319129454
2.555674465E8	26.20613646369983
2.55866877E8	42.985662459351076
2.560427725E8	39.6632232594797
2.562705875E8	40.43800508659448
2.56600938E8	25.66535548164943
2.56774153E8	41.671923338379976
2.569624935E8	35.44922905832242
2.57304699E8	55.017531347644855
2.57500726E8	32.51084225553176
2.576711905E8	24.425010994960378
2.57986484E8	41.3218894622405
2.582258865E8	58.600162201876344
2.583930965E8	47.3166957302346
2.586566015E8	46.420765882998225
2.58942833E8	37.85385864757137
2.5910475E8	34.85960872944737
2.593058495E8	45.822752599302824
2.59625725E8	40.42297622836701
2.59808993E8	43.271593021932155
2.59968316E8	29.778713689532413
2.60263454E8	34.87742001491779
2.60511936E8	46.885774220615765
2.60669987E8	44.205858877253355
2.60895678E8	45.30771891213909
2.61207803E8	38.052461967746574
2.613664795E8	54.35916336225512
2.61520696E8	45.199925215532
2.61824593E8	56.435747306663245
2.62058165E8	37.02365219064998
2.622109925E8	35.508457927973275
2.624361765E8	59.03831216869598
2.627407855E8	21.414568056142734
2.62899969E8	26.12508940406824
2.63050826E8	35.169267850541765
2.633441895E8	39.933858556913464
2.635851015E8	24.071230048746887
2.63733667E8	8.46031061673038
2.639380475E8	43.45730003747023
2.64231582E8	32.96215405424918
2.64411569E8	34.77427182331133
2.645558915E8	17.325699525543897
2.648102425E8	45.3952985125659
2.65083559E8	34.155840772413605
2.65224529E8	53.21940994020847
2.653750005E8	42.278841199554044
2.65651351E8	35.06716315026046
2.65885247E8	43.1170956692105
2.66021552E8	39.66749577144558
2.66196816E8	41.51242841927579
2.664682985E8	34.988082261128966
2.66677402E8	25.675362845006667
2.668104465E8	21.66390511588886
2.670024795E8	43.006196426964884
2.672676815E8	13.474282611367599
2.67460016E8	28.56558576309045
2.67590504E8	17.937816843161762
2.67790844E8	33.157021961785304
2.680494615E8	27.88530207083785
2.68233489E8	46.12826541752577
2.683623315E8	39.97857065045699
2.685626535E8	45.24858646713029
2.688141505E8	39.30714869972525
2.68998196E8	33.36597251242151
2.691212125E8	34.02329345432176
2.69305491E8	27.406989857203396
2.69544969E8	38.94145965307083
2.69745058E8	34.67543331837455
2.698635095E8	46.09551925698
2.700194335E8	44.747533323833295
2.7025476E8	35.408363026117314
2.704832035E8	48.02624272867101
2.706000615E8	55.621210625588596
2.707192135E8	25.875431735949384
2.70946674E8	34.479607087036385
2.711728175E8	28.300603880216787
2.713243835E8	12.99293740681263
2.714361945E8	26.71983839857918
2.71620605E8	45.2104045125906
2.718435565E8	47.84168766848774
2.720435135E8	30.36432656688576
2.721547675E8	15.117407290837798
2.722872195E8	30.429027357182683
2.725064275E8	38.34122006816093
2.727249785E8	34.974374035370566
2.72867561E8	38.72473464734276
2.729767215E8	34.38240208667871
2.731596875E8	26.297105141122607
2.733731465E8	11.736632920699245
2.73574548E8	24.863355120009846
2.736806165E8	8.321117826334005
2.737972355E8	45.82273944500907
2.74008185E8	28.527965119218276
2.7421821E8	32.03447202149679
2.74380672E8	53.2180161070055
2.744841805E8	46.471183745595155
2.746317545E8	23.426039193998868
2.74835029E8	35.67929913334819
2.750368585E8	47.99811609613867
2.751721665E8	16.781042382588776
2.752717585E8	34.446320343017575
2.754346305E8	52.46271559499546
2.75629477E8	48.56825785145831
2.75822252E8	50.59097554608456
2.75947145E8	19.982513999979673
2.760430425E8	26.913653560329685
2.762057895E8	47.44605420556462
2.763968555E8	46.083639137012185
2.76587426E8	29.176115681919626
2.767135505E8	26.38653776392792
2.76808458E8	29.69266852405231
2.76967139E8	53.64867419127788
2.77156076E8	25.29193376411495
2.773432765E8	33.17194322700962
2.774748495E8	26.60773295838117
2.775673295E8	33.51920388559911
2.77713495E8	18.2051858466169
2.77897569E8	30.245661696803165
2.780813245E8	19.999950600556097
2.78227624E8	39.921756447936275
2.78318713E8	26.14374499520261
2.78445831E8	45.46750175285276
2.78624475E8	38.107767451163554
2.78799759E8	37.55926242854257
2.7896884E8	48.952638789154456
2.79055951E8	14.469464607324127
2.791480645E8	45.77113616132262
2.793219045E8	21.068326784288924
2.794951505E8	22.78745085706113
2.796670295E8	41.151087003179974
2.797860375E8	38.163372315960416
2.798713395E8	48.88574106708406
2.80007599E8	39.25902262194344
2.801762495E8	47.608145941256545
2.8034403E8	42.07657577728237
2.80507948E8	38.26027311491882
2.805915035E8	30.882568423256057
2.80677891E8	23.485495604507747
2.80844071E8	32.09149742226845
2.810100155E8	35.4967065997283
2.81175222E8	36.413911017550724
2.813072575E8	29.378249420065277
2.81389511E8	34.77919554588762
2.81503931E8	29.309953732318505
2.816671245E8	25.651192995394304
2.81829173E8	39.51023985587069
2.819906385E8	44.133804137538796
2.820985375E8	32.10543043973013
2.821788915E8	27.60356370345405
2.823119855E8	29.036759476237744
2.82471554E8	42.28491203585587
2.8263049E8	42.42669205737653
2.827887405E8	56.763089833883974
2.82881078E8	10.497058903997155
2.829592085E8	22.743614651960566
2.831008305E8	45.50101884730848
2.832545715E8	35.33747242531806
2.8340819E8	43.37283841118684
2.8356106E8	24.324113862810727
2.83650187E8	14.83156354848509
2.837259075E8	26.244012100691073
2.838639935E8	40.35135013108507
2.84014566E8	2.7389594237064325
2.841642325E8	33.3362769446391
2.843131325E8	31.112398720938618
2.844097475E8	29.32304600838628
2.844837785E8	34.74465584433517
2.84609444E8	32.39769578304299
2.847568575E8	36.383667117754115
2.84903889E8	42.760747544289735
2.850507725E8	19.658504037326992
2.85162443E8	24.96644314748901
2.85235427E8	23.343554498699167
2.8534268E8	23.387502520104835
2.85486983E8	33.91038604987358
2.85630282E8	22.516256769749145
2.85773144E8	53.8450875134023
2.859069595E8	21.200280562083353
2.859767315E8	37.95480562133346
2.86052856E8	31.310613142224067
2.861903485E8	50.21280351685132
2.86326707E8	51.787201326892195
2.86461012E8	38.60684180774675
2.865942015E8	41.19869926743456
2.866994605E8	10.102601590468122
2.867650045E8	7.954864825988856
2.868562865E8	28.267765556176595
2.86985097E8	32.87245119049329
2.87113018E8	44.577542281125844
2.872400565E8	37.51643726327759
2.8736678E8	37.45286875271968
2.874684495E8	32.01266882616274
2.875308515E8	44.95798692056445
2.876171135E8	18.26156655956377
2.877417145E8	34.0905278763422
2.87865989E8	34.028713726649514
2.87989856E8	34.107856664414825
2.881135245E8	38.21187271991278
2.88225463E8	26.298287440141284
2.882869705E8	32.847364731374675
2.883595355E8	44.25760666956676
2.884818635E8	55.00166049975032
2.88604014E8	43.57708535141535
2.88725668E8	38.917465148242684
2.88845977E8	40.18039393077454
2.889652565E8	47.132373382380464
2.890345995E8	35.20847701935884
2.89094055E8	13.674141199497447
2.892031115E8	37.3644065002007
2.893211245E8	26.72683155616931
2.8943711E8	37.34630258176257
2.89550763E8	40.49361358929012
2.896633655E8	24.125375768393937
2.897663725E8	40.091753349397656
2.898226395E8	37.22772935963799
2.89887659E8	30.622797557682905
2.899984115E8	40.67970943555864
2.901089365E8	50.93815031660355
2.90218437E8	27.375029020987263
2.903262345E8	38.9878590021439
2.9043256E8	30.3958882128671
2.905335855E8	10.161414931990485
2.905862925E8	55.931727468110644
2.906432345E8	25.939689258927498
2.907479405E8	35.473987590947104
2.90851896E8	24.48565601028688
2.90955247E8	26.469754296006236
2.91058116E8	47.8521701591888
2.91160204E8	22.93469090896987
2.912615545E8	32.0567363433642
2.91331315E8	22.529430388752917
2.9138107E8	34.03118543109619
2.91461273E8	32.49532938162386
2.91559725E8	2.6768004771450817
2.91657178E8	34.29051727312905
2.917545145E8	26.070477010639145
2.91851644E8	33.67780015921087
2.91948596E8	4.4267837301225885
2.920451375E8	35.45893706849765
2.9210626E8	46.027860650684204
2.921538905E8	58.312380453280205
2.922360205E8	28.23357696026344
2.923310645E8	33.190672543254664
2.924255295E8	33.487999788035786
2.925187585E8	30.588912875344526
2.92610929E8	6.1281049662968465
2.92702327E8	32.044144769094366
2.92792108E8	25.339747401084622
2.928622145E8	38.50209009487959
2.929062585E8	34.85149152005072
2.92967363E8	29.990538495601644
2.930529085E8	23.104742326938478
2.931380435E8	19.519100104378946
2.9322235E8	26.048193601866185
2.93305647E8	12.421177982761227
2.93388439E8	26.49734195083032
2.93470965E8	33.42728146797225
2.935531875E8	35.54636325743348
2.936254925E8	4.413505113113739
2.936664795E8	3.628129203220043
2.9371692E8	24.94247248948927
2.937980535E8	22.254663656693072
2.938782955E8	44.44636171721339
2.93957456E8	59.01913594643152
2.940359865E8	25.736203132779288
2.94113718E8	42.63591686094017
2.94190606E8	36.49537239078797
2.94267212E8	1.4397244546498278
2.9434356E8	11.313278353879808
2.94403587E8	34.862536866152
2.944416325E8	26.90947076790317
2.944955125E8	29.448841661132164
2.9457076E8	32.097280193887165
2.9464554E8	25.821380741324063
2.947198625E8	36.619106862805225
2.947938495E8	3.4340367549437496
2.94867693E8	39.783464623391794
2.94941437E8	25.277717687713974
2.950150255E8	26.901805718671767
2.9508846E8	40.726526524113865
2.951596985E8	18.793194756457982
2.951959055E8	24.27301757757305
2.9523318E8	7.711940886553029
2.953042615E8	6.340738463062401
2.95375117E8	12.180880004681766
2.95445692E8	33.30169216401316
2.95515887E8	50.868987595385654
2.955858525E8	0.9676822241957621
2.956554665E8	44.76698153597879
2.957244435E8	3.885413521727754
2.957929165E8	30.72675802370417
2.958609135E8	4.422532055701089
2.959283655E8	20.213396992967176
2.95962472E8	9.10054921841994
2.959959795E8	8.695739919129961
2.960623185E8	11.190413346469521
2.961285905E8	38.61820067038168
2.961944545E8	28.197752428436683
2.96259386E8	35.897206483359554
2.963231915E8	39.19096799965879
2.963866495E8	38.25853371486241
2.964495135E8	37.67307818743654
2.96511883E8	4.0828786143191484
2.96574108E8	9.369900391568562
2.966360135E8	46.32293035479632
2.966975155E8	9.674210623595668
2.967299425E8	45.1113595706619
2.967605265E8	27.736808254246995
2.968197085E8	25.515773837462934
2.968803715E8	27.369556534843213
2.969406465E8	31.907935238305384
2.970003935E8	21.333419879392732
2.97059853E8	58.789514040431655
2.971191925E8	46.986270955562944
2.971783685E8	27.626057222121265
2.972373605E8	29.725986664731014
2.972962345E8	22.058079058606182
2.973550285E8	30.206541218158076
2.974136535E8	36.98996474719455
2.974716695E8	3.1549542719044688
2.975006415E8	0.0
2.975297915E8	35.29076910131269
2.975874835E8	30.060875188831073
2.97644944E8	17.26120270373631
2.977022745E8	28.24877446250048
2.977593955E8	26.813372555563262
2.97816386E8	37.50133102200551
2.97873337E8	22.33620530138317
2.97929694E8	46.69744011615196
2.979853355E8	19.500135237318467
2.98040566E8	43.389932073798036
2.980954345E8	8.664490004666158
2.98150189E8	40.56362994795277
2.982045775E8	33.77364205883827
2.98250394E8	18.842261152533805
2.98277297E8	11.824473604031654
2.98312184E8	12.92711812936532
2.983655255E8	5.238192027236464
2.98418571E8	40.613936118517934
2.98471025E8	18.82718832653159
2.985229515E8	39.30524610748954
2.98574718E8	34.47068751762715
2.98626245E8	6.284171082880472
2.986775555E8	40.943758367107414
2.987287515E8	39.78332939639046
2.9877965E8	52.281222155607956
2.98830158E8	24.52862593206777
2.98880377E8	7.548193694511009
2.9893041E8	31.11324200913242
2.989803155E8	47.187247813388645
2.9902156E8	25.687681777344643
2.99046443E8	17.2590479971005
2.990795815E8	40.087059911657065
2.991287095E8	24.180562941258504
2.991776335E8	27.611731220520923
2.99226409E8	22.70411580006051
2.992750675E8	6.971416751288126
2.99323612E8	22.66636218723694
2.993721015E8	41.56271008618845
2.99420364E8	29.77007470230024
2.994682855E8	23.46289242782723
2.995160355E8	37.59818155758452
2.99563736E8	29.54505725078295
2.99611366E8	32.001007482085186
2.99658856E8	12.552968940116052
2.99706222E8	28.150065700445193
2.99753043E8	29.22070784881553
2.997914265E8	25.51076459075304
2.998145535E8	32.5891434913174
2.998454455E8	27.987638917827923
2.998912785E8	48.47642582485953
2.999369015E8	5.624555135469915
2.99982407E8	16.28597920868126
