#Insert size (bp)	insert size
503.0	73092.0
504.0	73367.0
505.0	72857.0
506.0	73203.0
507.0	72868.0
508.0	72990.0
509.0	71932.0
510.0	72183.0
511.0	72107.0
512.0	71258.0
513.0	71962.0
514.0	70841.0
515.0	70790.0
516.0	70499.0
517.0	70461.0
518.0	69427.0
519.0	69320.0
520.0	68551.0
521.0	68488.0
522.0	67688.0
523.0	67092.0
524.0	67453.0
525.0	66599.0
526.0	65833.0
527.0	65424.0
528.0	64721.0
529.0	63774.0
530.0	62873.0
531.0	62338.0
532.0	61350.0
533.0	61070.0
534.0	60214.0
535.0	59594.0
536.0	58763.0
537.0	57530.0
538.0	56229.0
539.0	55727.0
540.0	54476.0
541.0	53606.0
542.0	53114.0
543.0	51522.0
544.0	50499.0
545.0	49388.0
546.0	48907.0
547.0	48014.0
548.0	46520.0
549.0	45567.0
550.0	44388.0
551.0	43311.0
552.0	42254.0
553.0	41384.0
554.0	39910.0
555.0	39110.0
556.0	38190.0
557.0	37233.0
558.0	35611.0
559.0	35091.0
560.0	33950.0
561.0	32906.0
562.0	31907.0
563.0	30930.0
564.0	30052.0
565.0	29239.0
566.0	28126.0
567.0	26856.0
568.0	26505.0
569.0	24965.0
570.0	24454.0
571.0	23527.0
572.0	22739.0
573.0	21801.0
574.0	20925.0
575.0	20308.0
576.0	19585.0
577.0	18857.0
578.0	18069.0
579.0	17485.0
580.0	16621.0
581.0	16084.0
582.0	15114.0
583.0	14609.0
584.0	13856.0
585.0	13346.0
586.0	12893.0
587.0	12119.0
588.0	11672.0
589.0	10941.0
590.0	10455.0
591.0	10245.0
592.0	9646.0
593.0	9097.0
594.0	8640.0
595.0	8375.0
596.0	7951.0
597.0	7412.0
598.0	6902.0
599.0	6563.0
600.0	6339.0
601.0	5968.0
602.0	5643.0
603.0	5403.0
604.0	4840.0
605.0	4771.0
606.0	4541.0
607.0	4234.0
608.0	4044.0
609.0	3975.0
610.0	3810.0
611.0	3612.0
612.0	3368.0
613.0	3396.0
614.0	3307.0
615.0	3043.0
616.0	3066.0
617.0	2911.0
618.0	2827.0
619.0	2770.0
620.0	2681.0
621.0	2568.0
622.0	2570.0
623.0	2450.0
624.0	2360.0
625.0	2432.0
626.0	2273.0
627.0	2364.0
628.0	2294.0
629.0	2243.0
630.0	2210.0
631.0	2211.0
632.0	2085.0
633.0	2214.0
634.0	2107.0
635.0	2138.0
636.0	1970.0
637.0	1969.0
638.0	2016.0
639.0	2005.0
640.0	1928.0
641.0	1917.0
642.0	1907.0
643.0	1915.0
644.0	1963.0
645.0	1893.0
646.0	1910.0
647.0	1851.0
648.0	1829.0
649.0	1883.0
650.0	1856.0
651.0	1854.0
652.0	1832.0
653.0	1848.0
654.0	1861.0
655.0	1787.0
656.0	1752.0
657.0	1728.0
658.0	1814.0
659.0	1727.0
660.0	1725.0
661.0	1643.0
662.0	1688.0
663.0	1680.0
664.0	1743.0
665.0	1681.0
666.0	1711.0
667.0	1727.0
668.0	1654.0
669.0	1726.0
670.0	1629.0
671.0	1657.0
672.0	1641.0
673.0	1615.0
674.0	1654.0
675.0	1628.0
676.0	1524.0
677.0	1573.0
678.0	1495.0
679.0	1547.0
680.0	1511.0
681.0	1479.0
682.0	1417.0
683.0	1509.0
684.0	1442.0
685.0	1382.0
686.0	1442.0
687.0	1337.0
688.0	1413.0
689.0	1379.0
690.0	1435.0
691.0	1410.0
692.0	1330.0
693.0	1290.0
694.0	1361.0
695.0	1326.0
696.0	1354.0
697.0	1325.0
698.0	1318.0
699.0	1383.0
700.0	1340.0
701.0	1355.0
702.0	1292.0
703.0	1306.0
704.0	1300.0
705.0	1307.0
706.0	1311.0
707.0	1267.0
708.0	1307.0
709.0	1350.0
710.0	1326.0
711.0	1312.0
712.0	1273.0
713.0	1247.0
714.0	1224.0
715.0	1226.0
716.0	1227.0
717.0	1208.0
718.0	1235.0
719.0	1186.0
720.0	1219.0
721.0	1141.0
722.0	1250.0
723.0	1176.0
724.0	1210.0
725.0	1203.0
726.0	1167.0
727.0	1168.0
728.0	1224.0
729.0	1165.0
730.0	1212.0
731.0	1228.0
732.0	1157.0
733.0	1135.0
734.0	1172.0
735.0	1162.0
736.0	1157.0
737.0	1150.0
738.0	1116.0
739.0	1103.0
740.0	1150.0
741.0	1101.0
742.0	1140.0
743.0	1106.0
744.0	1127.0
745.0	1086.0
746.0	1116.0
747.0	1067.0
748.0	1029.0
749.0	1088.0
750.0	965.0
751.0	978.0
752.0	969.0
753.0	953.0
754.0	998.0
755.0	1047.0
756.0	980.0
757.0	932.0
758.0	923.0
759.0	939.0
760.0	1025.0
761.0	958.0
762.0	938.0
763.0	998.0
764.0	942.0
765.0	936.0
766.0	859.0
767.0	874.0
768.0	897.0
769.0	957.0
770.0	977.0
771.0	977.0
772.0	917.0
773.0	916.0
774.0	981.0
775.0	878.0
776.0	933.0
777.0	929.0
778.0	867.0
779.0	879.0
780.0	876.0
781.0	925.0
782.0	933.0
783.0	862.0
784.0	916.0
785.0	855.0
786.0	870.0
787.0	848.0
788.0	897.0
789.0	867.0
790.0	882.0
791.0	838.0
792.0	921.0
793.0	877.0
794.0	870.0
795.0	900.0
796.0	867.0
797.0	912.0
798.0	844.0
799.0	859.0
800.0	867.0
801.0	797.0
802.0	900.0
803.0	784.0
804.0	827.0
805.0	776.0
806.0	844.0
807.0	814.0
808.0	785.0
809.0	786.0
810.0	769.0
811.0	696.0
812.0	695.0
813.0	723.0
814.0	753.0
815.0	723.0
816.0	707.0
817.0	675.0
818.0	702.0
819.0	706.0
820.0	720.0
821.0	704.0
822.0	737.0
823.0	697.0
824.0	718.0
825.0	756.0
826.0	713.0
827.0	736.0
828.0	668.0
829.0	689.0
830.0	661.0
831.0	682.0
832.0	681.0
833.0	700.0
834.0	641.0
835.0	708.0
836.0	672.0
837.0	706.0
838.0	665.0
839.0	688.0
840.0	676.0
841.0	706.0
842.0	713.0
843.0	711.0
844.0	646.0
845.0	681.0
846.0	666.0
847.0	629.0
848.0	660.0
849.0	635.0
850.0	633.0
851.0	663.0
852.0	638.0
853.0	665.0
854.0	701.0
855.0	655.0
856.0	666.0
857.0	596.0
858.0	644.0
859.0	615.0
860.0	634.0
861.0	613.0
862.0	598.0
863.0	551.0
864.0	591.0
865.0	542.0
866.0	542.0
867.0	579.0
868.0	556.0
869.0	597.0
870.0	555.0
871.0	549.0
872.0	579.0
873.0	542.0
874.0	600.0
875.0	531.0
876.0	589.0
877.0	531.0
878.0	484.0
879.0	566.0
880.0	558.0
881.0	539.0
882.0	532.0
883.0	580.0
884.0	556.0
885.0	561.0
886.0	510.0
887.0	549.0
888.0	570.0
889.0	509.0
890.0	503.0
891.0	517.0
892.0	530.0
893.0	544.0
894.0	502.0
895.0	539.0
896.0	521.0
897.0	549.0
898.0	542.0
899.0	511.0
900.0	542.0
901.0	509.0
902.0	510.0
903.0	539.0
904.0	494.0
905.0	547.0
906.0	522.0
907.0	471.0
908.0	459.0
909.0	488.0
910.0	509.0
911.0	476.0
912.0	497.0
913.0	442.0
914.0	432.0
915.0	456.0
916.0	464.0
917.0	500.0
918.0	416.0
919.0	496.0
920.0	485.0
921.0	485.0
922.0	436.0
923.0	471.0
924.0	461.0
925.0	449.0
926.0	419.0
927.0	457.0
928.0	454.0
929.0	445.0
930.0	433.0
931.0	429.0
932.0	389.0
933.0	462.0
934.0	453.0
